ID,elat,elon
83471,-23.49,61.3
83472,-16.53,270.44
83473,-46.02,166.51
83474,-11.67,43.03
83475,32.48,350.64
83476,33.63,350.47
83477,28.34,348.54
83478,14.77,313.3
83479,35.09,353.77
83480,37.32,343.86
83481,18.16,298.19
83482,35.61,354.0
83483,24.63,309.8
83484,25.27,326.57
83485,-45.9,170.63
83486,-44.13,183.32
83487,-49.98,284.64
83488,-42.27,131.73
83489,-26.54,238.79
83490,-34.18,266.08
83491,-34.34,256.74
83492,-47.92,285.22
83493,-60.72,230.28
83494,-35.47,270.17
83495,-8.9,92.25
83496,-23.57,104.92
83497,2.39,84.18
83498,-0.02,80.46
83499,9.69,53.4
83500,2.61,83.56
83501,-21.77,114.14
83502,-23.27,110.0
83503,-10.33,91.41
83504,4.97,80.57
83505,0.22,92.74
83506,-32.93,58.38
83507,-34.42,20.97
83508,-51.8,197.0
83509,-53.38,285.7
83510,-16.92,49.97
83511,-23.14,35.56
83512,-31.17,50.09
83513,-36.08,136.82
83514,-28.81,237.59
83515,-50.54,124.46
83516,-34.59,115.79
83517,-2.88,44.7
83518,-24.3,58.82
83519,-8.06,43.4
83520,-16.02,73.19
83527,25.96,122.98
83528,31.32,133.15
83529,25.32,134.6
83530,41.79,203.11
83531,28.36,125.15
83532,27.51,147.13
83533,26.82,132.88
83534,36.64,215.21
83535,31.07,148.85
83536,38.27,181.67
83537,26.34,126.69
83538,26.29,126.79
83539,24.76,124.49
83540,30.5,130.35
83541,33.22,168.51
83542,33.11,126.08
83543,30.79,131.01
83544,8.29,100.51
83545,26.43,122.4
83546,30.2,157.97
83548,20.86,134.4
83549,30.37,130.33
83550,31.99,131.75
83551,33.03,186.56
83552,23.76,186.15
83553,24.68,125.26
83554,34.32,139.66
83555,33.11,127.45
83556,25.99,122.46
83557,25.21,122.53
83558,31.33,130.18
83559,23.15,122.76
83560,29.44,207.43
83561,25.91,124.19
83562,28.88,148.98
83563,24.94,125.35
83564,30.14,195.61
83565,27.87,169.3
83566,31.59,132.09
83567,37.61,171.66
83568,33.58,147.89
83569,21.07,122.16
83570,32.99,128.71
83571,38.14,213.29
83572,32.39,138.49
83573,33.02,226.21
83574,36.03,180.12
83575,24.45,122.93
83576,21.57,134.08
83577,36.65,192.55
83578,34.3,188.57
83579,33.09,159.27
83580,26.36,126.82
83582,12.81,109.4
83583,12.7,109.42
83584,41.1,149.89
83585,27.92,128.91
83586,24.82,123.04
83587,30.35,198.18
83588,33.16,129.46
83589,37.48,163.46
83590,27.5,123.57
83591,22.16,115.78
83592,28.97,163.5
83593,25.81,123.85
83594,31.3,160.41
83595,22.67,121.5
83596,24.89,123.46
83648,-43.91,124.85
83649,-33.22,127.06
83651,-56.95,157.26
84146,-22.44,62.46
84147,-47.71,284.8
84148,-23.56,47.68
84149,-37.04,248.13
84150,-11.83,96.86
84151,-22.3,113.75
84152,-43.81,285.89
84153,-34.58,115.71
84154,-31.22,69.48
84155,-27.43,111.67
84156,-6.73,39.33
84157,-33.89,121.52
84158,-50.7,247.96
84159,-26.8,71.48
84160,-18.05,49.5
84161,-13.96,108.4
84162,-15.34,106.82
84163,-49.7,178.73
84164,-29.24,267.77
84165,-42.21,285.86
84166,-5.23,71.76
84167,-10.93,111.7
84620,-20.45,57.29
84621,21.11,89.64
8503082,11.67,80.07
85131,33.84,126.69
85132,31.69,123.93
85134,39.19,139.8
85135,34.67,128.6
85136,35.78,135.24
85138,37.34,136.73
85139,33.11,124.72
85140,35.89,129.79
85141,38.89,139.74
85142,32.68,124.19
85143,36.4,136.36
85144,36.11,129.48
85146,36.04,133.04
85147,32.64,124.72
85148,41.17,140.74
85149,44.47,146.53
85150,37.05,137.39
85151,39.62,128.64
85152,40.77,131.53
85153,37.47,137.04
85154,37.09,136.67
8523,-31.74,85.26
8528,-57.41,70.01
85342,48.06,315.21
8590,-10.56,126.86
8591,-23.3,104.62
8602278,2.26,72.72
8602288,2.0,73.15
8602977,9.54,92.47
8602978,16.03,81.27
8603083,5.66,72.89
8603091,0.82,43.72
8603096,-3.81,100.84
8707920,34.5,236.87
8707921,35.32,237.49
8707922,51.52,231.03
8707923,32.26,237.63
8707924,48.66,219.24
8707925,31.19,239.06
8707926,30.73,229.92
8707927,23.17,240.18
8707928,52.61,230.59
8707929,26.68,242.01
8707930,58.91,207.85
8707931,29.99,236.09
8707932,31.98,236.31
8707933,34.64,239.14
8707934,31.92,240.12
8707935,34.45,235.6
8707936,20.62,242.01
8707937,54.31,228.0
8707938,24.84,235.94
8707939,31.49,237.67
8707940,29.85,235.93
8707941,29.65,235.85
8707942,23.65,239.14
8707943,54.44,228.06
8707944,44.03,233.08
8707945,53.14,227.01
8707946,50.8,231.33
8707947,43.26,233.59
8707948,53.79,228.31
8707950,48.69,227.78
8707951,47.1,228.57
8707952,53.17,226.99
8707953,44.67,233.35
8707954,37.72,235.3
8707955,52.23,226.76
8707956,32.02,238.18
8707957,46.86,233.61
8707958,52.56,230.13
8707959,45.42,235.6
8707960,32.35,238.17
8707961,46.61,234.91
8707962,52.7,230.72
8707963,47.35,221.78
8707964,20.94,228.71
8707965,46.42,235.55
8707966,26.97,232.55
8707967,24.81,239.82
8707968,48.34,234.44
8707969,14.02,205.86
8707970,47.3,234.46
8707971,47.26,219.99
8707972,45.02,230.27
8707974,47.57,235.37
8707975,47.2,232.96
8707976,50.95,232.23
8707977,50.34,231.8
8707978,46.24,226.98
8707979,59.94,217.63
8707981,51.12,228.88
8707982,48.24,230.27
8707983,50.79,229.6
8707984,45.99,235.6
8707985,60.48,213.06
8707987,50.7,230.98
8707988,47.54,224.92
8707989,56.78,223.16
8707990,51.97,231.34
8707992,53.23,229.92
8707993,49.11,236.28
8707994,56.63,223.99
8707996,48.4,233.54
87670,51.04,225.05
87674,35.51,237.31
87676,52.01,229.04
87677,-37.54,116.51
87678,30.89,212.45
87680,56.44,199.73
8806893,21.19,223.6
8806894,-13.17,143.68
8806895,4.92,267.28
8806896,19.53,167.72
8807960,48.89,233.57
8808001,38.93,226.14
8809727,24.8,242.83
8809728,21.69,250.39
8809729,31.83,241.89
8809730,33.67,241.4
8809731,34.03,241.1
8811010,-14.75,186.5
8811151,15.55,252.04
8811152,-8.06,213.25
8811153,-13.52,207.05
8811154,-7.78,233.96
8811155,18.55,243.19
8811156,16.78,182.5
8811157,8.77,129.13
8811158,8.79,273.98
88532,28.9,318.91
88533,28.66,268.97
88534,36.18,301.66
88535,-12.9,176.08
88536,-14.22,160.09
88537,-12.43,322.15
88538,45.61,322.99
88539,-4.86,324.8
88540,-20.89,167.28
88541,8.6,280.96
88542,-21.35,223.48
88543,34.33,353.31
88544,12.19,220.89
88545,-18.23,181.3
88546,-8.23,253.93
88547,22.6,286.16
88548,-9.87,325.1
88549,35.49,353.5
88550,-34.06,318.83
88551,-16.13,214.42
88552,2.94,270.5
88553,6.6,282.17
88554,-15.49,213.81
88555,24.95,334.68
88556,-11.2,182.51
88557,21.46,277.27
88558,6.37,313.96
88559,-29.67,227.93
88560,-21.25,183.92
88561,-30.8,230.4
88562,34.1,307.6
88563,28.49,329.3
88564,6.52,273.48
88565,25.73,319.45
88566,-5.6,324.84
88567,-35.08,328.51
88568,3.84,273.26
88570,12.93,305.81
88572,-2.47,320.6
88573,31.14,166.16
88574,31.34,294.06
88575,7.5,343.34
88576,26.97,342.32
88577,26.34,156.75
88578,-1.43,316.67
88579,32.74,306.13
88580,0.56,312.35
88581,-8.02,178.42
88582,44.46,332.35
88583,7.63,281.43
88584,5.11,355.84
88585,28.7,271.74
88586,-15.26,325.73
88587,17.26,197.8
88588,-1.15,316.39
88589,26.35,262.8
88590,36.62,319.18
88591,38.99,297.7
88592,21.63,224.03
88593,43.92,337.89
88594,11.26,322.72
88595,25.24,298.38
88596,10.06,298.73
88597,5.99,349.79
88598,2.98,282.0
88599,4.23,277.49
88600,5.53,5.09
88601,7.52,278.88
88602,7.21,347.93
88603,4.32,7.72
88604,14.5,299.2
88605,19.65,327.06
88606,9.68,345.95
88607,15.13,336.54
88608,15.06,336.6
88609,-16.31,179.23
88610,19.85,274.56
88611,12.78,300.26
88612,10.18,345.66
88613,20.73,273.07
88614,-28.46,328.99
88615,9.25,339.17
88617,-5.61,324.97
88618,17.5,326.75
88619,3.63,274.12
88620,7.43,344.28
88621,28.32,269.68
88622,13.96,342.76
88623,25.29,293.15
88624,29.77,283.67
88625,9.61,345.44
88626,-2.27,320.19
88627,27.73,282.94
88628,31.8,315.52
88629,-0.4,312.81
88630,4.69,356.65
88631,-12.54,322.06
88632,9.29,336.24
88633,3.72,9.3
88634,-9.24,335.89
88635,17.66,298.31
88636,7.24,333.86
88637,4.32,6.24
88638,32.41,333.2
88639,19.83,314.78
88640,8.33,346.71
88641,3.93,9.31
88642,24.78,305.65
88643,8.15,346.87
88644,0.18,6.79
88645,16.55,303.89
88646,32.22,311.96
88647,17.29,318.87
88648,36.37,202.34
88649,38.38,220.31
88651,10.32,68.77
88652,9.17,50.77
88653,41.19,351.29
88654,-12.23,44.3
88655,-19.35,35.52
88656,-45.55,154.9
88657,-50.92,129.32
88658,-16.81,49.88
88659,5.29,50.26
88660,1.75,45.03
88661,-26.96,73.93
88662,-34.26,43.07
88663,55.61,338.92
88664,-30.57,58.18
88665,-41.35,78.51
88666,-43.39,135.51
88667,27.72,152.89
88668,29.97,164.77
88669,52.92,350.64
88670,41.06,216.12
88671,20.75,70.62
88672,-17.36,43.68
88673,44.99,354.46
88674,1.0,44.4
88675,-2.39,40.9
88676,73.35,182.52
88677,70.66,211.68
88678,71.06,211.88
88679,75.31,192.99
88680,69.7,236.0
88681,59.84,188.59
88683,66.74,189.26
88684,75.59,193.65
88685,60.68,186.94
8869,-49.83,68.93
8906650,-7.88,194.83
8906651,-7.26,164.45
8908715,3.81,123.09
8908716,18.88,121.9
8908718,10.97,125.96
8909320,37.6,287.32
8909321,39.45,297.5
8909322,42.55,298.38
8909323,46.28,322.08
8909325,45.92,319.0
8911011,8.23,281.03
8911012,8.13,242.81
8911013,4.24,259.37
8911164,14.65,266.58
8911166,13.13,269.17
8911510,-64.12,298.92
8911511,-55.82,328.73
8911512,-58.9,321.12
8911513,-61.71,303.92
8911514,-50.84,0.7
8911515,-64.22,298.82
8911516,-64.02,297.4
8911517,-63.04,299.76
8911520,-62.99,302.55
8911521,-62.13,303.68
8911522,-63.2,301.7
8911523,-64.26,299.0
8911524,-60.94,304.02
8911525,-64.23,298.83
8911526,-64.46,297.62
8911527,-63.88,299.66
8911582,46.32,225.76
8911583,47.23,228.6
8911584,37.92,227.55
8911585,49.43,227.44
8911586,47.32,227.86
8911587,45.2,224.66
8911588,48.1,227.1
8911589,44.15,225.32
89765,-16.07,55.01
89766,-63.92,171.49
89767,-49.63,68.72
89768,-61.12,127.31
89769,-27.27,354.27
89770,31.35,88.78
89771,-32.12,328.88
89772,-22.2,331.85
89773,-30.33,317.07
89774,-24.88,330.61
89776,-30.16,331.68
89777,-29.55,330.91
89778,-29.23,103.35
89779,-7.5,63.94
89780,-3.69,97.08
89781,2.05,79.52
89782,-21.04,101.82
89783,-19.86,95.64
89784,-46.77,167.59
89785,-27.5,189.79
89786,-34.44,173.03
89787,-34.63,172.73
89788,-38.06,140.57
89789,-34.68,172.88
89790,-37.24,139.69
89791,-50.49,284.5
89792,-34.7,118.68
89793,-45.84,166.4
89794,-54.88,288.46
89795,-43.02,214.52
89796,-43.56,223.39
89797,-49.68,284.37
89798,-61.03,336.8
89799,-62.6,299.04
89800,-63.73,291.6
89801,-48.92,284.3
89802,-63.79,299.11
89803,-45.43,238.9
89804,68.54,3.85
89805,41.25,342.48
89806,54.89,349.58
89807,36.87,316.89
89808,63.58,339.6
89809,26.53,324.6
89810,56.73,353.58
89811,51.53,350.17
89812,61.46,353.3
89813,39.44,342.72
89814,38.39,331.83
89815,17.99,337.12
89816,44.18,358.65
89817,38.29,331.32
89818,53.26,350.01
89819,33.79,330.29
89820,37.09,296.83
89821,33.86,324.51
89822,37.42,315.08
89823,38.15,336.14
89824,36.75,341.08
89825,37.51,315.94
89826,34.94,327.33
89827,76.79,356.75
89828,32.66,320.7
89829,63.94,7.92
89830,60.89,355.85
89831,57.08,304.74
89832,69.19,35.71
89833,-32.84,34.29
89834,-40.47,47.37
89835,-38.57,142.73
89836,-58.49,246.19
89837,-42.89,98.43
89838,-41.85,63.11
89839,-37.31,17.31
89840,-59.81,146.91
89841,-54.73,158.75
89842,-41.03,79.72
89843,-30.47,35.74
89844,-38.55,142.73
89845,-13.3,54.41
89846,-15.52,49.69
89847,-24.99,41.48
89848,-21.62,93.9
89849,-48.12,301.21
89850,-35.93,136.57
89851,-39.77,143.82
89852,-21.62,77.21
89853,-3.63,44.92
89854,-1.71,41.55
89855,-0.75,70.36
89856,-28.78,95.85
89857,-50.53,219.41
89859,-9.42,65.43
89860,-35.01,57.03
89861,-40.8,76.42
89862,-58.82,305.42
89863,-30.93,36.8
89864,-48.21,131.22
89865,-46.95,167.67
89866,-45.49,283.36
89868,-32.29,126.02
89869,-35.0,76.5
89870,-32.82,76.31
89871,-33.03,57.59
89872,-44.25,85.18
89873,-39.3,67.69
89874,-46.55,226.02
89875,-37.37,254.46
89876,-52.44,359.07
89877,-53.9,286.34
89878,-62.66,318.22
89879,-23.57,272.84
89880,-44.85,285.68
89881,-34.54,267.52
89882,-39.56,286.63
89883,-63.36,297.65
89884,-35.84,259.05
89885,71.62,194.63
89886,73.66,208.03
89887,67.36,194.5
89888,62.07,320.36
89889,71.42,341.0
89890,59.85,215.79
89891,58.16,223.52
89892,43.07,219.12
89893,43.88,206.71
89894,45.94,224.1
89895,-21.37,333.91
89896,33.05,334.34
89897,45.55,236.0
89898,32.09,141.82
89899,-33.11,182.58
89901,0.67,88.72
89902,4.05,77.6
89903,-18.52,116.95
89905,-59.28,103.14
89907,24.38,278.41
89911,-53.1,194.9
89912,-40.1,78.11
89913,-32.64,71.86
89914,-28.67,69.93
89915,-15.47,50.59
89916,-3.92,85.2
89917,-5.11,82.24
89918,-13.19,65.16
89919,-8.46,73.09
89920,-2.61,322.91
89921,-1.62,318.66
89922,7.55,324.76
89923,12.14,324.61
89924,-4.56,322.99
89925,6.81,330.0
89926,3.52,343.93
89927,4.25,317.07
89928,-2.12,317.82
89929,-8.4,325.1
89930,-3.35,321.64
89931,-13.51,326.77
89932,-27.57,321.35
89933,-53.67,330.41
89934,-55.45,71.82
89935,-36.33,319.52
89936,-23.9,329.05
89937,-19.77,329.08
89939,-19.94,322.59
89940,-38.79,305.39
89941,-34.94,304.78
89942,-54.08,322.28
89943,-36.09,310.1
89944,-52.2,314.9
89945,71.66,204.44
89947,46.5,169.4
89948,47.66,172.3
89949,43.43,180.84
89950,54.93,195.65
89951,57.42,193.73
89952,58.06,191.65
89953,58.79,188.09
89954,61.62,190.39
89955,-48.26,168.91
89956,-40.63,237.75
89957,-50.57,175.03
89958,-48.45,171.6
89959,-54.63,168.03
89960,-54.61,170.24
89961,-50.68,167.19
89962,-45.28,171.87
89963,-56.77,324.39
89964,-46.47,172.67
9001610,3.88,217.57
9001611,3.74,215.19
9001612,-14.39,167.53
9001613,23.96,209.57
9009324,38.22,290.55
9009326,41.37,310.91
9009327,41.53,305.62
9009329,41.08,302.97
9011210,3.46,73.56
9011211,2.16,73.9
9011212,-14.19,52.64
9011213,5.07,73.35
9011214,5.09,72.94
9011215,3.53,73.65
9011216,-5.35,60.98
9011217,4.18,73.5
9011218,-3.28,74.81
9011219,2.5,73.31
90115,-33.05,174.53
90116,-24.3,158.35
90117,-21.09,149.53
90118,-29.5,153.42
9011891,-7.3,277.73
9011892,7.16,151.61
9011893,-10.94,151.77
9011894,-12.97,272.11
90119,-28.63,162.13
90120,25.73,151.47
90121,37.22,184.25
90122,29.24,165.73
90123,39.71,163.86
90124,43.41,183.62
90125,29.39,166.39
90126,35.87,184.25
90127,38.14,158.68
9012731,44.29,317.48
9012732,43.0,305.13
9012733,41.31,296.16
9012734,36.92,315.49
9012735,40.06,308.79
9012736,38.08,290.01
9012737,42.27,302.1
9012738,42.59,323.9
9012739,36.97,286.47
9012740,37.01,312.43
9012741,38.4,307.15
9012742,40.25,292.88
9012743,38.78,292.98
9012744,40.82,301.82
9012745,40.45,291.1
9012746,36.65,318.55
9012748,39.44,289.24
9012749,41.5,307.76
9012750,40.4,313.66
9012751,42.92,321.46
9012752,39.36,312.46
9012753,44.84,314.62
9012754,40.96,298.97
9012758,40.05,295.64
9012759,43.2,325.57
9012760,38.01,308.44
9012761,40.68,317.92
9012762,42.8,321.45
9012763,40.72,296.85
9012765,41.09,303.19
9012768,40.92,295.17
9012770,41.89,296.76
90128,37.37,168.98
90129,33.36,132.2
90130,-33.74,180.3
90132,-29.54,336.95
90134,35.98,339.66
90135,34.88,163.33
90136,42.75,181.03
90137,41.98,162.74
90138,41.07,227.94
90139,41.49,195.95
90140,37.75,165.24
90141,40.78,164.2
90142,37.69,151.28
90143,42.77,157.49
90144,47.76,193.99
90145,36.47,170.23
90146,37.77,187.29
90147,32.7,227.44
90148,39.02,220.8
90149,52.43,225.84
90150,43.1,207.93
90151,41.87,186.85
90152,44.9,184.96
90153,40.79,161.96
90154,39.79,222.14
90155,-58.56,342.55
90156,-40.52,66.37
90157,-51.29,105.26
90159,-20.68,340.9
90160,-55.19,328.77
90161,-52.43,66.78
90162,-39.91,34.23
90163,-30.49,80.16
90164,-34.09,18.33
90165,-7.4,325.29
90166,-2.29,320.27
90167,-30.11,312.13
90168,7.33,318.87
90169,-16.15,322.05
90170,-24.86,231.7
90171,-18.85,209.08
90172,-28.63,221.6
90173,-21.49,224.55
90174,-21.39,215.79
90175,-35.31,216.86
90176,-23.21,199.68
90177,-14.49,215.02
90178,-6.03,243.19
90179,-22.18,243.8
90180,-12.23,331.04
90181,-4.34,323.43
90182,-4.47,322.57
90183,15.88,298.97
90184,-1.91,315.52
90185,-18.71,185.9
90187,-19.26,274.76
90188,-21.7,221.48
90189,-14.95,213.32
90190,-20.63,320.45
90191,-8.4,346.71
90192,-3.16,325.98
90193,-2.38,316.9
90194,-23.94,237.17
90195,-23.05,256.85
90196,-23.1,279.89
90197,-26.53,244.21
90198,-20.96,227.1
90201,-14.74,206.5
90202,-21.35,352.26
90204,18.03,294.18
90205,22.11,296.54
90206,18.39,295.1
90209,35.2,238.22
90210,12.24,207.14
90211,25.76,232.81
90212,16.28,229.46
90213,33.29,240.44
90215,20.71,237.72
90216,22.57,238.97
90217,13.6,226.22
90218,22.5,235.34
90219,19.46,291.18
90220,18.56,295.79
90221,28.06,287.88
90222,18.35,295.19
90223,19.5,294.29
90224,20.71,288.45
90227,21.2,291.99
90228,18.45,294.86
90229,21.86,285.59
90230,22.23,289.91
90231,18.78,295.61
90232,17.63,288.6
90233,19.04,290.78
90234,18.06,294.23
90236,21.31,295.03
90237,18.35,295.46
90238,17.9,293.6
90239,21.17,240.81
90240,12.48,236.33
90241,26.52,242.1
90242,19.64,234.94
90243,18.89,218.43
90244,10.98,252.73
90245,16.48,201.85
90246,26.97,239.04
90247,22.29,226.19
90248,18.36,242.15
90249,20.47,212.49
90250,28.53,236.85
90251,30.38,240.11
90252,15.25,194.9
90253,31.57,239.99
90255,-15.11,217.46
90256,-7.9,262.33
90258,-30.58,227.01
90259,-14.82,264.4
90260,-21.68,219.45
90261,-16.52,254.84
90262,-5.95,243.3
90263,-18.0,286.24
90264,-17.09,225.41
90265,14.79,196.03
90266,-19.47,169.43
90267,11.87,227.9
90268,10.01,169.09
90269,-22.61,185.49
90270,-2.7,216.05
90271,-14.95,212.39
90272,7.19,165.64
90273,-9.65,200.2
90274,16.82,173.26
90275,13.61,139.1
90276,-11.85,175.4
90277,-13.49,176.91
90278,9.08,124.91
90280,-5.89,151.83
90281,14.97,162.75
90282,-11.42,187.51
90283,-8.92,203.01
90284,-6.36,148.13
90285,9.92,241.1
90286,9.22,269.02
90287,18.04,195.99
90288,6.69,249.9
90289,-11.14,177.75
90290,29.25,177.02
90291,14.55,190.35
90292,8.72,171.24
90293,-8.43,150.87
90294,-13.3,199.67
90295,9.27,337.61
90296,-15.18,169.1
90297,-2.11,256.05
90298,-16.51,201.28
90299,7.09,282.15
90300,-5.38,324.79
90301,-12.66,321.97
90302,7.55,347.15
90303,-27.67,11.13
90305,5.23,251.64
90306,8.41,258.49
90307,-12.21,219.3
90308,1.88,279.67
90309,-16.91,229.41
90310,-9.19,250.33
90311,-5.22,231.62
90312,3.66,269.17
90313,-11.82,235.36
90314,-6.36,227.49
90316,5.47,321.98
90317,17.24,282.94
90318,8.17,247.7
90319,21.04,303.11
90320,12.79,310.81
90321,-11.81,330.26
90322,5.53,257.94
90323,7.43,301.63
90324,-6.03,232.04
90325,19.61,147.61
90326,18.59,149.11
90327,23.41,136.99
90328,27.63,208.4
90329,15.19,133.61
90330,26.97,222.88
90331,15.75,131.67
90332,19.35,127.41
90333,15.77,133.69
90334,23.84,143.76
90335,-4.98,213.69
90336,-9.97,330.57
90339,-19.81,338.08
90340,-17.28,333.33
90342,15.9,288.71
90343,12.78,296.68
90344,5.05,272.91
90345,16.46,323.77
90346,14.44,322.01
90347,-30.42,4.55
90348,11.68,322.91
90349,-9.9,334.17
90351,4.72,277.02
90352,-6.87,345.84
90353,-14.08,234.76
90355,20.78,170.5
90356,21.51,189.07
90357,15.5,178.12
90358,17.65,151.12
90359,19.66,195.17
90360,13.43,156.66
90361,20.93,144.27
90362,14.16,132.43
90363,13.59,143.84
90364,19.7,140.93
90365,9.99,183.4
90366,15.01,178.9
90367,14.83,182.96
90369,12.38,180.88
90370,8.58,178.21
90371,2.32,146.31
90372,4.59,172.63
90373,6.05,189.49
90376,30.78,205.54
90378,34.26,211.18
90379,29.28,205.24
90380,6.85,205.93
90381,-2.09,194.4
90382,6.97,194.07
90383,-3.62,176.5
90385,-5.82,183.82
90386,1.36,184.93
90387,-4.88,184.98
90388,7.98,180.66
90389,-4.57,180.54
90390,10.53,170.43
90391,13.74,178.26
90392,12.67,177.55
90393,19.08,188.65
90394,14.18,181.99
90395,-12.8,170.66
90396,-4.0,169.17
90397,-2.26,141.3
90398,8.16,160.27
90399,11.85,195.63
90400,-10.64,158.13
90401,4.84,141.84
90404,0.93,152.26
90405,-4.37,154.1
90407,0.52,187.97
90408,2.05,151.63
90409,7.05,203.12
90410,-15.43,156.31
90411,4.78,176.42
90412,10.82,164.29
90413,-3.99,182.18
90414,10.01,149.22
90417,8.18,305.57
90418,-3.03,321.32
90420,-6.49,229.03
90421,-4.1,244.24
90422,-2.22,245.09
90423,-9.3,257.82
90424,-6.54,252.95
90425,0.35,314.07
90426,-15.86,235.77
90428,-14.15,218.87
90429,-7.89,264.28
90430,-1.29,322.21
90431,9.93,330.53
90433,16.03,293.45
90434,-12.74,327.52
90435,-15.62,231.18
90436,3.37,281.33
90437,-6.66,257.57
90438,4.36,269.02
90440,-11.58,250.97
90441,-1.81,318.25
90442,-8.86,256.31
90445,7.17,335.17
90446,-2.16,315.86
90448,8.63,339.58
90449,-1.51,340.32
90450,4.22,8.83
90451,20.38,285.71
90453,14.16,337.65
90455,20.17,110.68
90456,16.15,134.2
90457,30.56,131.04
90459,15.38,121.39
90460,25.84,131.27
90461,8.41,121.05
90463,16.99,133.31
90464,17.67,141.4
90465,-20.64,181.28
90466,27.71,291.02
90467,21.73,150.34
90468,-9.91,244.92
90469,-20.92,351.43
90470,33.54,318.27
90471,34.15,319.78
90472,34.3,320.55
90473,38.31,330.48
90474,31.29,321.27
90475,25.09,141.1
90476,22.57,136.94
90477,23.29,129.63
90478,25.73,142.37
90479,32.92,144.24
90480,15.05,122.45
90482,21.62,118.42
90483,20.69,143.76
90484,22.54,140.03
90485,-4.99,98.29
90486,-19.73,49.83
90487,-5.66,53.74
90488,-11.76,80.31
90489,1.88,45.06
90490,-33.58,62.21
90492,-35.71,68.99
90493,-29.75,43.54
90494,-25.91,50.43
90495,-9.01,44.32
90496,-4.28,55.85
90497,-38.78,29.67
90498,-31.39,30.82
90499,-29.25,33.41
90500,-32.03,42.4
90501,-30.73,35.45
90502,-23.75,59.0
90503,-7.8,85.5
90504,-24.49,7.9
90505,-3.78,51.7
90506,1.1,44.05
90507,-11.81,44.63
90508,-35.12,22.34
90509,-22.77,48.69
90510,-16.52,39.88
90511,-14.02,52.62
90512,1.51,44.51
90513,8.52,81.27
90514,1.98,45.26
90515,16.19,340.93
90516,21.82,287.76
90517,3.88,334.79
90518,14.86,336.37
90519,2.6,359.54
90520,4.51,351.73
90521,5.16,355.5
90522,5.16,356.38
90523,4.34,352.82
90524,10.75,327.03
90525,-19.5,178.57
90526,12.38,268.63
90527,-10.47,193.17
90528,-1.42,218.49
90529,-20.87,185.08
90530,9.85,190.41
90531,-4.69,203.35
90532,6.74,212.69
90533,10.89,229.7
90534,7.82,212.37
90535,-7.03,155.9
90536,-9.33,179.78
90537,8.77,188.2
90538,-5.48,157.46
90539,11.18,205.13
90540,9.44,170.23
90541,32.44,168.24
90542,-14.43,165.79
90543,-7.45,157.72
90544,9.49,126.43
90545,13.56,210.5
90546,1.71,279.58
90547,10.06,169.09
90548,-9.97,147.57
90549,-16.05,170.2
90550,3.62,263.31
90551,15.85,134.28
90552,-18.72,185.92
90553,-2.79,156.17
90555,6.17,188.5
90556,-11.4,142.87
90557,-11.05,152.48
90558,35.61,211.48
90559,21.92,137.03
90560,-5.87,172.41
90561,16.72,136.04
90562,-19.36,169.24
90563,-8.06,178.41
90564,10.28,170.13
90626,47.48,308.4
90627,39.74,345.42
90628,33.85,328.93
90629,57.49,352.27
9066,-42.9,70.57
9080,11.96,97.97
9081,5.62,72.86
9102208,-11.6,191.54
9102210,11.33,126.06
9102212,13.32,185.65
9102214,-8.68,207.15
9102220,-20.4,185.46
9102225,13.58,158.68
9102229,19.1,157.68
9102230,16.87,244.96
9102233,12.82,231.73
9102234,12.66,181.25
9108330,74.32,18.15
9108331,76.11,20.17
9108332,66.36,12.32
9108335,74.75,43.22
9108629,71.06,26.15
9108630,75.03,354.68
9108631,73.39,36.89
9108633,70.61,21.58
9108635,75.74,355.06
9108636,76.66,359.41
9108639,70.33,21.53
9108640,63.2,7.06
9108641,67.16,355.34
9108642,69.61,33.17
9108688,32.06,207.42
9108689,30.73,161.1
9108690,29.66,148.02
9108691,-30.09,42.17
9108692,-0.94,56.5
9108693,-16.1,110.72
9108694,-17.18,51.02
9108695,-1.72,41.96
9108696,-7.41,106.15
9108698,26.67,145.47
9108699,31.79,150.49
9112764,38.76,307.33
9112766,38.63,293.11
9112767,39.44,320.5
9112769,38.67,286.43
9112771,41.19,304.2
9112772,44.9,316.81
9112773,42.29,302.94
9112774,38.66,293.35
9112776,42.99,317.04
9112970,2.83,118.29
9112971,10.24,125.38
9112972,1.23,136.79
9112973,9.66,170.52
9112974,8.2,135.4
9112976,33.72,143.87
9112977,37.02,152.2
9112978,30.09,143.55
9112979,18.96,131.9
9112980,24.66,125.26
9112981,10.36,127.57
9112982,6.63,131.79
9112983,11.49,126.19
9112984,6.27,129.09
9112985,35.96,140.71
9112986,34.98,142.13
9112987,33.73,144.62
9112988,29.04,181.13
9112989,26.82,175.74
9112990,34.49,157.8
9114383,69.32,48.4
9114388,69.86,32.66
9114389,69.47,33.97
9114390,69.59,347.44
9114393,66.91,13.25
9114394,71.8,346.7
9114395,69.89,358.33
9114397,71.0,27.2
9114398,70.96,28.86
9115832,-61.11,305.76
9115833,-65.34,294.92
9115834,-65.3,292.2
9115835,-65.02,296.32
9115836,-65.15,295.44
9115837,-65.34,294.71
9115838,-65.32,294.79
9115839,-64.8,296.07
9115840,-64.79,295.6
9115842,-65.74,294.55
9115843,-64.26,298.26
9115844,-65.07,295.72
9115845,-62.74,301.18
